cruise_id,year,brief_desc,haul_id,lat,lon,yrday0_local,day_local,month_local,time_local,length_day,temp_avg,sal_avg,sigma_t_avg,depth_w,depth_tow_max,common_name,sample,length,size_class,prot_total,RNA,DNA,growth,RNA_DNA,prot_predicted
AL9306,1993,process,36,40.95,-67.77,139,20,5,1943,15.65,6.55,32.36,25.42,58,54.00,Atlantic_cod,244,6.83012,3,261.49,43.29,9.18,0.125,4.72,192.57
AL9306,1993,process,36,40.95,-67.77,139,20,5,1943,15.65,6.55,32.36,25.42,58,54.00,Atlantic_cod,245,5.05369,2,95.76,13.94,3.98,0.070,3.50,85.14
AL9306,1993,process,36,40.95,-67.77,139,20,5,1943,15.65,6.55,32.36,25.42,58,54.00,Atlantic_cod,246,8.42694,3,469.64,87.37,16.52,0.150,5.29,344.32
AL9306,1993,process,36,40.95,-67.77,139,20,5,1943,15.65,6.55,32.36,25.42,58,54.00,Atlantic_cod,248,7.21627,3,339.17,46.74,10.85,0.106,4.31,227.18
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,Atlantic_cod,249,6.97956,3,236.82,46.70,10.68,0.110,4.37,223.71
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,Atlantic_cod,250,5.88291,2,178.67,34.46,7.26,0.127,4.75,152.90
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,Atlantic_cod,251,7.47729,3,315.83,52.02,12.24,0.105,4.25,255.94
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,Atlantic_cod,252,8.30851,3,465.38,60.05,13.35,0.116,4.50,278.79
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,Atlantic_cod,253,8.69642,3,501.18,65.26,14.33,0.119,4.56,299.01
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,Atlantic_cod,254,6.60574,3,199.23,31.71,6.72,0.126,4.72,141.72
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,Atlantic_cod,255,7.71776,3,530.07,66.37,14.26,0.123,4.65,297.74
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,Atlantic_cod,256,7.3757,3,273.65,45.76,10.68,0.107,4.29,223.57
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,Atlantic_cod,258,6.18135,2,163.45,29.63,6.76,0.111,4.39,142.56
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,haddock,259,6.59685,3,259.00,45.85,9.66,0.127,4.75,190.05
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,haddock,260,7.97037,3,407.94,65.71,13.95,0.126,4.71,275.91
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,haddock,261,7.41046,3,329.96,54.78,12.45,0.112,4.40,245.94
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,haddock,262,6.96695,3,317.65,54.10,10.80,0.139,5.01,212.98
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,haddock,263,6.48103,3,279.26,49.31,10.75,0.120,4.59,211.95
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,haddock,264,7.51557,3,375.87,54.80,11.90,0.121,4.60,234.89
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,haddock,265,7.75679,3,269.77,35.18,8.50,0.100,4.14,166.85
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,haddock,266,8.78433,3,458.52,68.35,15.05,0.118,4.54,297.87
AL9306,1993,process,37,41.03,-67.82,139,20,5,2030,15.65,6.68,32.34,25.39,54,48.00,haddock,267,5.33827,2,158.41,26.66,6.73,0.092,3.96,131.48
AL9306,1993,process,39,41.17,-67.72,139,20,5,2227,15.65,7.19,32.44,25.4,47,42.00,Atlantic_cod,271,8.49638,3,509.59,78.39,17.08,0.125,4.59,356.04
AL9306,1993,process,39,41.17,-67.72,139,20,5,2227,15.65,7.19,32.44,25.4,47,42.00,Atlantic_cod,273,8.14065,3,514.71,70.62,15.16,0.128,4.66,316.21
AL9306,1993,process,39,41.17,-67.72,139,20,5,2227,15.65,7.19,32.44,25.4,47,42.00,Atlantic_cod,276,7.77231,3,657.64,89.37,18.26,0.138,4.90,380.25
AL9403II,1994,process,23,40.943,-68.125,138,19,5,214,15.62,8.46,32.7,25.43,41,41.00,Atlantic_cod,16,nd,3,372.53,63.07,17.70,0.090,3.56,368.86
AL9403II,1994,process,23,40.943,-68.125,138,19,5,214,15.62,8.46,32.7,25.43,41,41.00,Atlantic_cod,17,nd,3,318.09,43.02,12.60,0.083,3.42,263.29
AL9403II,1994,process,23,40.943,-68.125,138,19,5,214,15.62,8.46,32.7,25.43,41,41.00,Atlantic_cod,18,nd,3,283.32,45.17,12.50,0.092,3.61,261.36
AL9403II,1994,process,23,40.943,-68.125,138,19,5,214,15.62,8.46,32.7,25.43,41,41.00,Atlantic_cod,19,nd,3,497.51,75.15,20.43,0.095,3.68,425.25
AL9403II,1994,process,23,40.943,-68.125,138,19,5,214,15.62,8.46,32.7,25.43,41,41.00,Atlantic_cod,20,nd,3,235.74,35.94,9.88,0.093,3.64,207.14
AL9403II,1994,process,28,40.557,-67.92,138,19,5,755,15.62,12.13,34.3,26.02,95,93.00,haddock,29,nd,3,323.05,54.05,14.69,0.128,3.68,290.75
AL9403II,1994,process,28,40.557,-67.92,138,19,5,755,15.62,12.13,34.3,26.02,95,93.00,haddock,30,nd,2,158.73,23.39,6.69,0.120,3.49,130.70
AL9403II,1994,process,28,40.557,-67.92,138,19,5,755,15.62,12.13,34.3,26.02,95,93.00,haddock,31,nd,2,157.80,22.45,6.69,0.114,3.36,130.65
AL9403II,1994,process,28,40.557,-67.92,138,19,5,755,15.62,12.13,34.3,26.02,95,93.00,haddock,32,nd,3,240.81,37.85,11.50,0.111,3.29,226.97
AL9403II,1994,process,28,40.557,-67.92,138,19,5,755,15.62,12.13,34.3,26.02,95,93.00,haddock,33,nd,2,72.84,12.47,3.75,0.112,3.32,71.90
AL9403II,1994,process,28,40.557,-67.92,138,19,5,755,15.62,12.13,34.3,26.02,95,93.00,haddock,34,nd,3,350.29,49.08,13.97,0.121,3.51,276.35
AL9403II,1994,process,30,40.63,-67.702,138,19,5,1053,15.62,8.74,nd,nd,75,75.00,haddock,36,nd,3,299.27,40.81,12.50,0.079,3.26,246.95
AL9403II,1994,process,30,40.63,-67.702,138,19,5,1053,15.62,8.74,nd,nd,75,75.00,haddock,37,nd,2,84.79,12.73,3.94,0.078,3.23,75.66
AL9403II,1994,process,30,40.63,-67.702,138,19,5,1053,15.62,8.74,nd,nd,75,75.00,haddock,38,nd,2,140.48,23.12,6.56,0.091,3.53,128.01
AL9403II,1994,process,30,40.63,-67.702,138,19,5,1053,15.62,8.74,nd,nd,75,75.00,haddock,39,nd,2,104.51,18.29,5.52,0.081,3.31,107.31
AL9403II,1994,process,30,40.63,-67.702,138,19,5,1053,15.62,8.74,nd,nd,75,75.00,haddock,40,nd,2,154.64,22.58,6.78,0.082,3.33,132.43
AL9403II,1994,process,30,40.63,-67.702,138,19,5,1053,15.62,8.74,nd,nd,75,75.00,haddock,41,nd,2,94.88,17.36,5.40,0.077,3.22,104.78
AL9403II,1994,process,35,41.018,-67.93,138,19,5,1719,15.62,7.86,32.75,25.55,51,44.00,Atlantic_cod,74,nd,3,670.40,64.41,17.50,0.090,3.68,364.60
AL9403II,1994,process,35,41.018,-67.93,138,19,5,1719,15.62,7.86,32.75,25.55,51,44.00,Atlantic_cod,75,nd,3,709.89,104.45,26.64,0.101,3.92,553.65
AL9403II,1994,process,35,41.018,-67.93,138,19,5,1719,15.62,7.86,32.75,25.55,51,44.00,Atlantic_cod,76,nd,3,845.92,113.71,30.06,0.094,3.78,624.30
AL9403II,1994,process,35,41.018,-67.93,138,19,5,1719,15.62,7.86,32.75,25.55,51,44.00,Atlantic_cod,77,nd,3,593.94,76.87,21.71,0.084,3.54,451.69
AL9403II,1994,process,35,41.018,-67.93,138,19,5,1719,15.62,7.86,32.75,25.55,51,44.00,Atlantic_cod,78,nd,3,345.94,57.39,14.97,0.097,3.83,312.31
AL9403II,1994,process,36,41.087,-67.97,138,19,5,1820,15.62,8.35,32.71,25.45,40,39.00,Atlantic_cod,81,8.77587,3,325.03,56.93,15.11,0.098,3.77,315.34
AL9403II,1994,process,36,41.087,-67.97,138,19,5,1820,15.62,8.35,32.71,25.45,40,39.00,Atlantic_cod,82,7.50035,3,354.31,49.75,14.95,0.078,3.33,311.95
AL9403II,1994,process,40,40.927,-67.637,138,19,5,2254,15.62,7.61,32.93,25.73,67,66.00,Atlantic_cod,95,7.6096,3,199.15,31.85,7.81,0.105,4.08,164.44
AL9403II,1994,process,40,40.927,-67.637,138,19,5,2254,15.62,7.61,32.93,25.73,67,66.00,Atlantic_cod,96,4.68778,2,64.58,12.12,3.26,0.089,3.72,70.29
AL9403II,1994,process,40,40.927,-67.637,138,19,5,2254,15.62,7.61,32.93,25.73,67,66.00,haddock,84,7.29284,3,530.66,82.31,21.16,0.097,3.89,420.15
AL9403II,1994,process,40,40.927,-67.637,138,19,5,2254,15.62,7.61,32.93,25.73,67,66.00,haddock,86,8.70054,3,365.90,57.12,16.74,0.076,3.41,331.82
AL9403II,1994,process,40,40.927,-67.637,138,19,5,2254,15.62,7.61,32.93,25.73,67,66.00,haddock,88,6.67893,3,193.84,36.63,10.64,0.077,3.44,209.70
AL9403II,1994,process,40,40.927,-67.637,138,19,5,2254,15.62,7.61,32.93,25.73,67,66.00,haddock,90,6.22666,2,165.28,21.41,6.78,0.064,3.16,132.44
AL9403II,1994,process,40,40.927,-67.637,138,19,5,2254,15.62,7.61,32.93,25.73,67,66.00,haddock,91,6.79306,2,120.34,52.30,13.47,0.097,3.88,266.26
AL9403II,1994,process,40,40.927,-67.637,138,19,5,2254,15.62,7.61,32.93,25.73,67,66.00,haddock,92,7.97709,2,68.71,8.46,3.14,0.043,2.70,59.55
AL9403II,1994,process,40,40.927,-67.637,138,19,5,2254,15.62,7.61,32.93,25.73,67,66.00,haddock,93,4.97635,2,93.90,15.22,5.31,0.051,2.87,102.95
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,Atlantic_cod,120,8.39788,3,272.53,48.27,12.71,0.091,3.80,265.71
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,Atlantic_cod,121,6.47482,2,132.03,10.27,2.85,0.082,3.60,61.82
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,Atlantic_cod,122,6.28376,2,118.50,15.94,4.74,0.071,3.36,100.94
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,Atlantic_cod,123,5.75026,2,79.42,13.88,3.70,0.089,3.75,79.39
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,Atlantic_cod,124,5.3874,3,659.81,100.00,25.70,0.095,3.89,534.21
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,Atlantic_cod,125,8.65895,3,979.66,120.07,27.63,0.115,4.35,573.94
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,Atlantic_cod,126,7.05407,3,219.34,27.89,8.67,0.065,3.22,182.05
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,Atlantic_cod,127,6.51002,2,134.30,19.28,5.19,0.087,3.71,110.27
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,Atlantic_cod,128,5.44409,2,80.94,12.12,3.79,0.064,3.20,81.25
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,haddock,108,7.29891,3,255.98,43.02,12.06,0.080,3.57,238.02
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,haddock,109,7.2415,2,190.56,31.69,8.82,0.081,3.59,173.31
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,haddock,113,7.65294,3,281.50,43.92,12.52,0.078,3.51,247.23
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,haddock,114,7.20718,3,199.99,32.49,8.70,0.088,3.73,170.95
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,haddock,115,6.81507,2,110.79,23.99,6.46,0.087,3.71,126.02
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,haddock,116,6.6691,2,150.73,24.74,7.02,0.078,3.52,137.32
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,haddock,117,6.5455,2,135.20,21.14,6.55,0.065,3.23,127.81
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,haddock,119,6.50613,2,109.67,20.68,5.78,0.081,3.58,112.43
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,haddock,130,6.16062,2,156.50,21.82,6.61,0.068,3.30,129.11
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,haddock,131,8.48828,3,265.63,43.33,12.61,0.074,3.44,249.07
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,haddock,132,6.04983,2,108.51,13.04,4.51,0.050,2.89,86.96
AL9403II,1994,process,41,40.852,-67.59,139,20,5,56,15.65,7.36,32.97,25.79,75,67.00,haddock,133,6.36329,2,68.20,13.53,4.70,0.049,2.88,90.83
AL9403II,1994,process,42,40.775,-67.553,139,20,5,254,15.65,7.53,33.07,25.85,80,75.00,haddock,134,6.12605,2,75.94,11.75,3.79,0.061,3.10,72.63
AL9403II,1994,process,42,40.775,-67.553,139,20,5,254,15.65,7.53,33.07,25.85,80,75.00,haddock,135,8.43146,2,120.35,16.43,6.12,0.042,2.68,119.28
AL9403II,1994,process,42,40.775,-67.553,139,20,5,254,15.65,7.53,33.07,25.85,80,75.00,haddock,136,7.62272,3,312.03,40.69,12.01,0.074,3.39,237.16
AL9403II,1994,process,42,40.775,-67.553,139,20,5,254,15.65,7.53,33.07,25.85,80,75.00,haddock,137,7.13566,3,261.49,31.55,10.44,0.057,3.02,205.66
AL9403II,1994,process,42,40.775,-67.553,139,20,5,254,15.65,7.53,33.07,25.85,80,75.00,haddock,138,8.20302,2,191.00,25.10,7.85,0.065,3.20,153.90
AL9403II,1994,process,42,40.775,-67.553,139,20,5,254,15.65,7.53,33.07,25.85,80,75.00,haddock,139,7.93834,3,234.24,34.76,10.17,0.075,3.42,200.36
AL9403II,1994,process,44,40.622,-67.465,139,20,5,536,15.65,8.68,33.49,26.01,92,89.00,haddock,147,6.19489,2,122.34,10.17,5.77,0.011,1.76,112.23
AL9403II,1994,process,44,40.622,-67.465,139,20,5,536,15.65,8.68,33.49,26.01,92,89.00,haddock,150,8.1954,3,357.83,64.43,16.76,0.105,3.85,332.07
AL9403II,1994,process,44,40.622,-67.465,139,20,5,536,15.65,8.68,33.49,26.01,92,89.00,haddock,152,7.54653,3,235.74,18.36,10.05,0.014,1.83,197.91
AL9403II,1994,process,44,40.622,-67.465,139,20,5,536,15.65,8.68,33.49,26.01,92,89.00,haddock,153,7.32243,2,163.56,11.37,7.93,-0.004,1.43,155.40
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,154,5.90405,2,85.48,13.63,4.02,0.075,3.39,77.14
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,155,7.68688,3,230.41,30.71,9.32,0.071,3.29,183.30
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,156,6.48216,2,133.93,22.91,6.27,0.087,3.65,122.22
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,157,5.47783,2,184.31,25.45,7.72,0.071,3.30,151.29
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,159,6.71784,2,148.69,19.77,7.45,0.042,2.65,145.84
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,160,4.38407,1,45.17,7.41,2.09,0.082,3.54,38.63
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,161,6.27564,2,94.57,15.36,3.66,0.112,4.20,69.99
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,162,4.38528,1,30.59,2.94,2.05,-0.013,1.44,37.78
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,163,4.59654,1,40.93,5.39,1.96,0.047,2.75,35.96
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,164,5.25588,1,44.86,7.70,2.68,0.052,2.87,50.45
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,165,4.1418,1,32.55,6.06,1.63,0.090,3.72,29.34
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,166,5.97418,2,89.78,13.94,3.99,0.080,3.50,76.58
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,167,5.38739,2,95.22,11.68,3.80,0.061,3.07,72.85
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,168,7.11459,2,101.10,16.05,4.63,0.079,3.46,89.51
AL9403II,1994,process,47,40.92,-67.402,139,20,5,1015,15.65,7.69,32.99,25.76,78,78.00,haddock,169,4.43852,1,48.08,7.73,2.57,0.058,3.01,48.11
AL9403II,1994,process,48,40.993,-67.453,139,20,5,1307,15.65,7.38,32.89,25.73,70,66.00,haddock,170,7.79643,3,229.98,31.59,9.13,0.076,3.46,179.40
AL9403II,1994,process,48,40.993,-67.453,139,20,5,1307,15.65,7.38,32.89,25.73,70,66.00,haddock,173,7.76568,3,194.45,36.75,9.05,0.103,4.06,177.89
AL9403II,1994,process,48,40.993,-67.453,139,20,5,1307,15.65,7.38,32.89,25.73,70,66.00,haddock,175,7.15852,3,242.11,45.77,12.51,0.085,3.66,247.19
AL9403II,1994,process,48,40.993,-67.453,139,20,5,1307,15.65,7.38,32.89,25.73,70,66.00,haddock,176,7.54324,2,127.33,25.94,6.32,0.105,4.10,123.33
AL9403II,1994,process,48,40.993,-67.453,139,20,5,1307,15.65,7.38,32.89,25.73,70,66.00,haddock,177,7.46152,3,212.38,24.48,7.74,0.062,3.16,151.66
AL9403II,1994,process,48,40.993,-67.453,139,20,5,1307,15.65,7.38,32.89,25.73,70,66.00,haddock,178,6.65397,2,155.30,18.19,4.92,0.086,3.70,95.15
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,181,6.74661,3,219.90,25.81,6.86,0.089,3.76,134.10
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,183,6.6059,2,159.59,28.62,8.12,0.078,3.52,159.35
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,184,7.09523,2,171.00,42.03,11.42,0.085,3.68,225.28
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,185,7.48091,3,232.14,31.27,9.34,0.070,3.35,183.67
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,186,5.79441,2,90.81,13.00,4.21,0.059,3.08,81.11
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,187,7.3085,2,169.67,31.46,9.00,0.077,3.50,176.80
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,188,5.04582,2,76.26,11.17,3.35,0.070,3.33,63.84
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,189,6.27988,2,180.93,25.35,6.65,0.091,3.81,129.77
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,190,5.47152,2,53.22,9.57,2.80,0.073,3.41,52.88
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,191,6.33719,2,105.73,20.69,5.62,0.085,3.68,109.19
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,192,4.66238,1,42.51,5.71,2.17,0.038,2.64,40.13
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,193,4.09126,2,63.44,8.97,2.99,0.055,3.00,56.56
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,194,7.2192,2,79.98,13.36,3.13,0.112,4.27,59.43
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,195,5.74805,2,54.64,7.77,2.63,0.053,2.95,49.42
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,196,6.27586,3,199.75,26.52,8.36,0.062,3.17,164.14
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,197,5.50484,2,87.05,14.82,4.63,0.064,3.20,89.50
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,198,5.8368,2,86.04,16.45,4.48,0.085,3.67,86.52
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,199,4.47704,1,36.02,5.51,1.76,0.061,3.13,32.01
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,200,5.16933,2,50.59,6.93,2.50,0.045,2.77,46.78
AL9403II,1994,process,52,41.138,-67.305,139,20,5,1900,15.65,7.36,32.9,25.74,58,56.00,haddock,201,4.5524,2,56.41,8.00,2.62,0.057,3.05,49.20
AL9403II,1994,process,53,41.058,-67.248,139,20,5,2022,15.65,7.36,32.97,25.8,69,66.00,haddock,202,7.26602,3,303.53,26.53,7.00,0.090,3.79,136.87
AL9403II,1994,process,53,41.058,-67.248,139,20,5,2022,15.65,7.36,32.97,25.8,69,66.00,haddock,203,8.08476,3,258.47,35.40,10.34,0.074,3.42,203.72
AL9403II,1994,process,53,41.058,-67.248,139,20,5,2022,15.65,7.36,32.97,25.8,69,66.00,haddock,206,6.85263,2,164.53,26.39,7.48,0.079,3.53,146.37
AL9403II,1994,process,53,41.058,-67.248,139,20,5,2022,15.65,7.36,32.97,25.8,69,66.00,haddock,207,6.70311,2,181.15,26.61,7.49,0.080,3.55,146.75
AL9403II,1994,process,53,41.058,-67.248,139,20,5,2022,15.65,7.36,32.97,25.8,69,66.00,haddock,208,7.83803,2,165.28,28.08,7.17,0.096,3.92,140.17
AL9403II,1994,process,53,41.058,-67.248,139,20,5,2022,15.65,7.36,32.97,25.8,69,66.00,haddock,209,8.47693,3,282.26,46.97,11.31,0.107,4.15,223.00
AL9403II,1994,process,53,41.058,-67.248,139,20,5,2022,15.65,7.36,32.97,25.8,69,66.00,haddock,210,7.80423,3,223.47,30.44,8.59,0.079,3.55,168.60
AL9403II,1994,process,53,41.058,-67.248,139,20,5,2022,15.65,7.36,32.97,25.8,69,66.00,haddock,211,4.90011,2,58.04,7.60,2.52,0.055,3.02,47.19
AL9403II,1994,process,53,41.058,-67.248,139,20,5,2022,15.65,7.36,32.97,25.8,69,66.00,haddock,212,6.86495,2,183.53,30.63,8.78,0.077,3.49,172.47
AL9403II,1994,process,53,41.058,-67.248,139,20,5,2022,15.65,7.36,32.97,25.8,69,66.00,haddock,213,8.1157,3,346.67,34.61,9.72,0.080,3.56,191.26
AL9403II,1994,process,53,41.058,-67.248,139,20,5,2022,15.65,7.36,32.97,25.8,69,66.00,haddock,214,6.01852,2,101.18,15.47,4.42,0.077,3.50,85.19
AL9403II,1994,process,54,40.982,-67.2,139,20,5,2138,15.65,7.22,33,25.83,76,74.00,haddock,215,5.86089,2,116.10,17.04,4.95,0.073,3.44,95.90
AL9403II,1994,process,54,40.982,-67.2,139,20,5,2138,15.65,7.22,33,25.83,76,74.00,haddock,216,5.19676,2,90.68,14.23,3.86,0.084,3.69,74.06
AL9403II,1994,process,54,40.982,-67.2,139,20,5,2138,15.65,7.22,33,25.83,76,74.00,haddock,217,5.62503,2,73.74,13.98,3.76,0.086,3.72,71.92
AL9403II,1994,process,54,40.982,-67.2,139,20,5,2138,15.65,7.22,33,25.83,76,74.00,haddock,218,5.5741,2,70.26,12.40,3.02,0.103,4.10,57.28
AL9403II,1994,process,54,40.982,-67.2,139,20,5,2138,15.65,7.22,33,25.83,76,74.00,haddock,219,5.77616,2,76.98,11.72,3.54,0.068,3.32,67.54
AL9403II,1994,process,54,40.982,-67.2,139,20,5,2138,15.65,7.22,33,25.83,76,74.00,haddock,220,8.32222,3,214.44,32.43,9.49,0.072,3.42,186.70
AL9403II,1994,process,54,40.982,-67.2,139,20,5,2138,15.65,7.22,33,25.83,76,74.00,haddock,221,5.75511,2,87.99,13.94,4.09,0.072,3.41,78.69
AL9403II,1994,process,54,40.982,-67.2,139,20,5,2138,15.65,7.22,33,25.83,76,74.00,haddock,222,4.62381,1,49.58,7.08,2.16,0.066,3.28,39.98
AL9403II,1994,process,58,40.957,-67.542,140,21,5,335,15.68,7.55,32.93,25.74,66,62.00,haddock,233,4.5338,2,52.59,8.40,2.71,0.061,3.10,50.98
AL9403II,1994,process,58,40.957,-67.542,140,21,5,335,15.68,7.55,32.93,25.74,66,62.00,haddock,234,7.4904,3,244.67,38.12,9.97,0.093,3.82,196.37
AL9403II,1994,process,58,40.957,-67.542,140,21,5,335,15.68,7.55,32.93,25.74,66,62.00,haddock,235,8.46109,3,307.05,43.42,11.64,0.089,3.73,229.79
AL9403II,1994,process,58,40.957,-67.542,140,21,5,335,15.68,7.55,32.93,25.74,66,62.00,haddock,237,6.23543,2,119.01,17.48,4.85,0.084,3.60,93.91
